Emotiv EPOC+: ['AF3', 'AF4', 'F7', 'F8', 'F3', 'F4', 'FC5', 'FC6', 'T7', 'T8', 'P7', 'P8', 'O1', 'O2']
device: cuda
Total Segments (before droping 0): 37575
Count per Emotion:
emotion
0    10170
1    10245
2     9225
3     7935
Name: count, dtype: int64
------------------------------
Total Segments: 27405
------------------------------
Count per Emotion:
emotion
1    10245
2     9225
3     7935
Name: count, dtype: int64
------------------------------
Percentage per Emotion:
emotion
1    37.38
2    33.66
3    28.95
Name: count, dtype: float64

✅ Data is reasonably BALANCED (Diff: 8.43%)
Detected Input Shape: torch.Size([1, 1, 62, 5])
Setting model in_chans to: 1

========================================
  PROCESSING SUBJECT: 1
========================================
Total Unique Videos (Across 3 Sessions): 54
Training on: 43 | Testing on: 11
Epoch 17: Train Acc=76.87% | Val Acc=85.05% | Loss: 0.5286/0.5757 | Loss Ratio: 0.92 | LR: 0.000105 | Elapsed Time: 1.83 seconds 
Epoch 18: Train Acc=83.81% | Val Acc=80.43% | Loss: 0.4710/0.7248 | Loss Ratio: 0.65 | LR: 0.000111 | Elapsed Time: 1.83 seconds 
Epoch 19: Train Acc=78.31% | Val Acc=74.73% | Loss: 0.5404/0.5790 | Loss Ratio: 0.93 | LR: 0.000118 | Elapsed Time: 1.85 seconds 
Epoch 20: Train Acc=82.42% | Val Acc=85.05% | Loss: 0.4775/0.6372 | Loss Ratio: 0.75 | LR: 0.000125 | Elapsed Time: 1.84 seconds 
Epoch 21: Train Acc=88.17% | Val Acc=78.80% | Loss: 0.4200/0.6369 | Loss Ratio: 0.66 | LR: 0.000132 | Elapsed Time: 1.83 seconds 
Epoch 22: Train Acc=79.57% | Val Acc=85.05% | Loss: 0.5068/0.6354 | Loss Ratio: 0.80 | LR: 0.000139 | Elapsed Time: 1.84 seconds 
Epoch 23: Train Acc=81.80% | Val Acc=85.05% | Loss: 0.4832/0.5802 | Loss Ratio: 0.83 | LR: 0.000147 | Elapsed Time: 1.83 seconds 
Epoch 24: Train Acc=84.65% | Val Acc=85.05% | Loss: 0.4487/0.6289 | Loss Ratio: 0.71 | LR: 0.000155 | Elapsed Time: 1.84 seconds 
Epoch 25: Train Acc=88.64% | Val Acc=85.05% | Loss: 0.4244/0.5664 | Loss Ratio: 0.75 | LR: 0.000163 | Elapsed Time: 1.83 seconds [BEST ACC]
Epoch 26: Train Acc=80.60% | Val Acc=85.05% | Loss: 0.5042/0.6609 | Loss Ratio: 0.76 | LR: 0.000171 | Elapsed Time: 1.84 seconds 
Epoch 27: Train Acc=87.71% | Val Acc=85.05% | Loss: 0.4057/0.5699 | Loss Ratio: 0.71 | LR: 0.000179 | Elapsed Time: 1.84 seconds 
Epoch 28: Train Acc=79.43% | Val Acc=85.05% | Loss: 0.5260/0.6123 | Loss Ratio: 0.86 | LR: 0.000188 | Elapsed Time: 1.84 seconds 
Epoch 29: Train Acc=82.89% | Val Acc=87.23% | Loss: 0.4729/0.5591 | Loss Ratio: 0.85 | LR: 0.000197 | Elapsed Time: 1.83 seconds [BEST ACC]
Epoch 30: Train Acc=84.14% | Val Acc=90.49% | Loss: 0.4637/0.5287 | Loss Ratio: 0.88 | LR: 0.000206 | Elapsed Time: 1.82 seconds [BEST ACC]
Epoch 31: Train Acc=78.48% | Val Acc=78.80% | Loss: 0.5156/0.5563 | Loss Ratio: 0.93 | LR: 0.000215 | Elapsed Time: 1.83 seconds 
Epoch 32: Train Acc=82.65% | Val Acc=90.49% | Loss: 0.4745/0.5568 | Loss Ratio: 0.85 | LR: 0.000224 | Elapsed Time: 1.84 seconds 
Epoch 33: Train Acc=92.14% | Val Acc=85.05% | Loss: 0.3682/0.6650 | Loss Ratio: 0.55 | LR: 0.000233 | Elapsed Time: 1.83 seconds 
Epoch 34: Train Acc=84.57% | Val Acc=85.33% | Loss: 0.4773/0.5297 | Loss Ratio: 0.90 | LR: 0.000242 | Elapsed Time: 1.85 seconds 
Epoch 35: Train Acc=86.17% | Val Acc=85.05% | Loss: 0.4099/0.7649 | Loss Ratio: 0.54 | LR: 0.000252 | Elapsed Time: 1.83 seconds 
Epoch 36: Train Acc=89.28% | Val Acc=80.43% | Loss: 0.4211/0.6801 | Loss Ratio: 0.62 | LR: 0.000261 | Elapsed Time: 1.83 seconds 
Epoch 37: Train Acc=84.67% | Val Acc=78.80% | Loss: 0.4581/0.7571 | Loss Ratio: 0.61 | LR: 0.000270 | Elapsed Time: 1.84 seconds 
Epoch 38: Train Acc=75.66% | Val Acc=85.05% | Loss: 0.5337/0.6373 | Loss Ratio: 0.84 | LR: 0.000280 | Elapsed Time: 1.84 seconds 
Epoch 39: Train Acc=93.35% | Val Acc=90.49% | Loss: 0.3539/0.5732 | Loss Ratio: 0.62 | LR: 0.000289 | Elapsed Time: 1.84 seconds [BEST ACC]
Epoch 40: Train Acc=85.96% | Val Acc=85.05% | Loss: 0.4431/0.5766 | Loss Ratio: 0.77 | LR: 0.000299 | Elapsed Time: 1.84 seconds 
Epoch 41: Train Acc=85.80% | Val Acc=85.05% | Loss: 0.4309/0.6178 | Loss Ratio: 0.70 | LR: 0.000308 | Elapsed Time: 1.84 seconds 
Epoch 42: Train Acc=85.12% | Val Acc=84.78% | Loss: 0.4224/0.5553 | Loss Ratio: 0.76 | LR: 0.000317 | Elapsed Time: 1.84 seconds 
